emp_no,first_name,last_name,to_date
12223,Niteen,Koyama,9999-01-01
12230,Yuriy,Bellone,9999-01-01
12231,Nishit,Bharadwaj,9999-01-01
12235,Honesty,Haumacher,9999-01-01
12242,Satoru,Wolniewicz,9999-01-01
12247,Subbu,Penttonen,9999-01-01
12249,Eldridge,Sadowski,9999-01-01
12250,Kerhong,Aloia,9999-01-01
12254,Chaitali,Stafford,1989-10-31
12256,Guadalupe,Reghbati,9999-01-01
12258,Kankanahalli,Eiter,9999-01-01
12264,Mart,Pagter,9999-01-01
12269,Mohammed,Whitcomb,9999-01-01
12270,Shakhar,Kornyak,9999-01-01
12272,Behnaam,Grandbois,9999-01-01
12273,Jaideep,Uehara,9999-01-01
12274,Garnik,Papadias,1989-01-18
12276,Yongmin,Lenart,2001-09-25
12281,Hisao,Langford,9999-01-01
12282,Tadahiro,Delgrange,9999-01-01
12291,Masamitsu,Koyama,9999-01-01
12298,Tetsurou,Rodham,9999-01-01
12303,Godehard,Braccini,1988-07-19
12308,Mototsugu,Cronau,9999-01-01
12311,Susanne,Lubachevsky,9999-01-01
12312,Chenye,Velasco,1996-12-18
12316,Hyuncheol,Duclos,9999-01-01
12317,Weiyi,Crabtree,9999-01-01
12327,DAIDA,Bruckman,9999-01-01
12328,Atilio,Prampolini,9999-01-01
12335,Arnould,Genin,2000-06-19
12338,Kagan,Besselaar,9999-01-01
12339,Pranay,Czaja,9999-01-01
12341,Rasiah,Luga,9999-01-01
12343,Sorina,Slaats,9999-01-01
12345,Xuedong,Mellouli,2002-03-09
12351,Gennady,Zizka,1999-02-16
12355,Vidar,Hutton,9999-01-01
12364,Neelam,Cummings,9999-01-01
12365,Kamakshi,Bisiani,9999-01-01
12366,Patricio,Setlzner,2000-01-20
12368,Gor,Dechter,9999-01-01
12373,Mooi,Driscoll,9999-01-01
12379,Kazuhisa,Serna,9999-01-01
12380,Menkae,Farrow,1991-09-15
12381,Amalendu,Klerer,9999-01-01
12388,Arumugam,Hebert,9999-01-01
12394,Stevo,Reeken,9999-01-01
12395,Sanjit,Felder,9999-01-01
12399,Mihalis,Luga,9999-01-01
12407,Jianwen,Brodie,1999-09-13
12411,Shao,Ibel,9999-01-01
12413,Hugh,Gadepally,9999-01-01
12415,Uri,Sluis,1998-10-10
12417,Dannz,Spelt,9999-01-01
12421,Toshimi,Gulik,9999-01-01
12422,Berhard,Demos,9999-01-01
12426,Shahaf,Valtorta,9999-01-01
12427,Zissis,Daescu,9999-01-01
12434,Xumin,Bernardinello,9999-01-01
12438,Yongmao,Mondadori,9999-01-01
12450,Sanjeeva,Perng,9999-01-01
12451,Pramod,Marzano,1995-03-18
12452,Hiroyasu,Francisci,9999-01-01
12454,Kerryn,Farris,9999-01-01
12464,Shai,Milicic,9999-01-01
12466,Cullen,Nations,9999-01-01
12468,Ioana,Baezner,9999-01-01
12470,Khue,Hinsberger,1998-06-22
12475,Filipe,Roison,9999-01-01
12478,Yahiko,Hopewell,1998-12-11
12480,Tetsushi,Schade,9999-01-01
12482,Chandrasekaran,Rijckaert,2001-10-17
12487,Mona,Reghbati,9999-01-01
12488,Etsuo,Gerteisen,9999-01-01
12489,Arnould,Munck,9999-01-01
12490,Jackson,Muchinsky,9999-01-01
12492,Kristinn,Hammerschmidt,9999-01-01
12493,Filipp,Menhardt,1988-12-04
12497,Stein,Penz,9999-01-01
12499,Izaskun,Lamba,9999-01-01
12501,Morrie,Matheson,9999-01-01
12502,Danil,VanScheik,9999-01-01
12504,Adly,Rosaz,9999-01-01
12505,Barton,Goldhammer,2002-02-18
12506,Gay,Rodite,9999-01-01
12509,Rutger,Krzyzanowski,9999-01-01
12514,Tomofumi,Melter,9999-01-01
12515,Pranav,Wilharm,9999-01-01
12520,Goetz,Basart,9999-01-01
12522,Trygve,Zhang,9999-01-01
12523,Tonia,Casley,9999-01-01
12524,Tetsushi,Demeyer,9999-01-01
12528,Conor,Cincotta,9999-01-01
12534,Yongmao,Gerlach,9999-01-01
12537,Avishai,Gonthier,9999-01-01
12540,Poornachandra,Bresenham,9999-01-01
12541,Shih,Nanard,9999-01-01
12542,Kazuhide,Bouloucos,9999-01-01
12551,Jeane,Tzvieli,9999-01-01
12552,Mechthild,Zongker,2000-08-15
12553,Aral,Vesna,9999-01-01
12555,Spyrose,DuCasse,9999-01-01
12557,Stafford,Kopetz,9999-01-01
12558,Danco,Niizuma,9999-01-01
12563,Honesty,Ducloy,9999-01-01
12564,Remco,Nitsche,9999-01-01
12568,Marlo,Boyle,2001-08-12
12571,Abdelaziz,Candan,9999-01-01
12574,Mong,Gelosh,9999-01-01
12586,Oguz,Tasistro,9999-01-01
12588,Yagil,Kenevan,9999-01-01
12589,Anoosh,Chleq,9999-01-01
12590,Gita,Rosenbaum,9999-01-01
12596,Breannda,Roisin,9999-01-01
12597,Kazuhito,Petereit,9999-01-01
12601,Ghassan,Simkin,9999-01-01
12603,Utpal,Roison,9999-01-01
12608,Nectarios,Mondadori,9999-01-01
12612,Chandrasekaran,Thimonier,9999-01-01
12617,Shawna,Rusterholz,9999-01-01
12623,Raimond,Scharstein,9999-01-01
12626,Gill,Comyn,9999-01-01
12630,Sreekrishna,Falco,9999-01-01
12635,Xinyu,Restivo,9999-01-01
12636,Yuuichi,Debuse,9999-01-01
12637,Poorav,Karner,1999-01-08
12638,Yuqun,Seiwald,9999-01-01
12639,Zeljko,Schapire,9999-01-01
12642,Suebskul,Gips,9999-01-01
12644,Bernt,Jayawardene,9999-01-01
12645,Kyoichi,Decaestecker,9999-01-01
12651,Pragnesh,Bael,9999-01-01
12656,Seshu,Morton,9999-01-01
12662,Leucio,Alvarado,9999-01-01
12663,Nobuyoshi,Stellhorn,9999-01-01
12664,Zhonghua,Parveen,9999-01-01
12665,Amalendu,Lanphier,1997-12-14
12666,Stamatina,Prenel,9999-01-01
12670,Seongbae,Alameldin,9999-01-01
12672,Mayumi,Varman,9999-01-01
12678,Carrsten,Borovoy,2000-04-22
12680,Bader,Staudhammer,9999-01-01
12687,Weicheng,Badache,9999-01-01
12689,Luerbio,Boudaillier,9999-01-01
12691,Oddvar,Gils,9999-01-01
12694,Kazuhira,Luders,1998-05-30
12697,Uri,Brizzi,9999-01-01
12707,Gregory,Zastre,9999-01-01
12709,Ronghao,Botman,9999-01-01
12715,Honglan,Showalter,9999-01-01
12717,Tzu,Jiafu,9999-01-01
12721,Sajjan,Szilard,2000-12-19
12722,Elliott,Cheshire,9999-01-01
12725,Inderjeet,Flexer,9999-01-01
12726,Fumitake,Panwar,9999-01-01
12729,Nahla,Rahier,9999-01-01
12730,Barry,Perl,1998-03-24
12731,Yongmao,Waymire,9999-01-01
12732,Mara,Takanami,9999-01-01
12734,Gil,Frijda,9999-01-01
12746,Heekeun,Lunn,9999-01-01
12747,Salvador,Atrawala,9999-01-01
12748,Berry,Kakkar,9999-01-01
12753,Kazuhito,Syrotiuk,9999-01-01
12754,Ronnie,Tetzlaff,9999-01-01
12755,Rildo,Rodite,9999-01-01
12758,Hauke,Pashtan,2002-02-20
12759,LiMin,Kuszyk,1996-01-02
12761,Hitofumi,Schaad,9999-01-01
12768,Mingdong,Stiles,1992-05-30
12769,Abdelwaheb,Gluchowski,9999-01-01
12770,Maik,Benzaken,9999-01-01
12773,Jenwei,Lovengreen,9999-01-01
12774,Moon,Asrin,9999-01-01
12775,Mariangiola,Berendt,2002-04-05
12777,Sreenivas,Cichocki,9999-01-01
12785,Bouchung,Armand,9999-01-01
12786,Weiyi,Schusler,9999-01-01
12789,Sanjai,Felcyn,9999-01-01
12790,Gunilla,Perl,9999-01-01
12795,Masoud,Fordan,9999-01-01
12796,Saniya,Stanfel,9999-01-01
12798,Lillian,Beeson,9999-01-01
12799,Tiina,Businaro,9999-01-01
12803,Gad,Boissier,9999-01-01
12807,Gretta,Babb,9999-01-01
12810,Kristof,Staelin,9999-01-01
12814,Jaques,Kohling,1998-11-24
12815,Sushant,Junot,9999-01-01
12816,Freyja,Ramras,1999-09-08
12819,Mountaz,Gubsky,9999-01-01
12821,Arco,Gihr,9999-01-01
12825,Sakthirel,Cannata,1998-01-16
12828,Oksana,Camurati,9999-01-01
12829,Harngdar,Harbusch,9999-01-01
12831,Maris,Baja,2002-05-30
12840,Zhensheng,Ferretti,9999-01-01
12843,Yinlin,Heijenga,9999-01-01
12846,Krisda,Cyne,2001-01-15
12848,Kazuhide,Smeets,9999-01-01
12851,Kwangyoen,Ramsay,9999-01-01
12853,Mang,Brobst,1996-10-03
12855,Mabhin,Murrill,9999-01-01
12857,Alagu,Gils,9999-01-01
12863,Leif,Matheson,9999-01-01
12865,Katsuyuki,Rothe,9999-01-01
12868,Berthier,Nanard,9999-01-01
12869,Jacopo,Swiler,9999-01-01
12871,Shay,Zockler,1993-09-10
12872,Marl,Schmittgen,9999-01-01
12876,Apostol,Goodrum,2000-12-24
12879,Baruch,Eugenio,9999-01-01
12881,Huai,Yurek,9999-01-01
12885,Anwar,Collavizza,9999-01-01
12887,Hilari,DuBourdieux,9999-01-01
12888,Martien,Erni,1995-04-07
12889,Mayumi,Mukaidono,9999-01-01
12890,Neven,Casley,9999-01-01
12893,Licheng,Crouzet,9999-01-01
12895,Roddy,Serot,9999-01-01
12899,Chinho,Sethi,9999-01-01
12905,Munehiro,Gecsei,9999-01-01
12910,Uno,Casley,9999-01-01
12915,Arco,Ligten,9999-01-01
12922,Jacqueline,Porenta,1993-09-16
12923,Chaosheng,Journel,9999-01-01
12926,Heekeun,Luby,9999-01-01
12934,Adil,Solares,9999-01-01
12936,Reinhold,Farrow,9999-01-01
12937,Arup,Cincotta,1992-12-14
12940,Odinaldo,Farrar,9999-01-01
12941,Tommaso,Perelgut,9999-01-01
12944,Alselm,Benzmuller,9999-01-01
12949,Geoff,Asrin,9999-01-01
12951,Mohammad,Keirsey,1994-07-27
12960,Tayeb,Navazio,9999-01-01
12962,Paraskevi,Beerel,9999-01-01
12969,Mohan,Angot,9999-01-01
12972,Juyoung,Azevdeo,1990-08-07
12974,Gift,Frolund,1994-11-03
12977,Byong,Markovitch,9999-01-01
12981,Maren,Merro,1998-03-16
12982,Sachem,Aamodt,9999-01-01
12983,Elliott,Hambrick,9999-01-01
12984,Atilio,Krohm,1994-03-10
12986,Khun,Hennebert,9999-01-01
12987,Youngkon,Kading,9999-01-01
13000,Adhemar,Chiodo,9999-01-01
13002,Henk,Muhlberg,9999-01-01
13004,Fan,Beznosov,9999-01-01
13008,Jayesh,Zaumen,9999-01-01
13011,Aamer,Glowinski,9999-01-01
13012,Florina,Harbusch,2002-05-24
13013,Heekeun,Baak,9999-01-01
13027,Paraskevi,Kohling,9999-01-01
13030,Yahiko,Kroll,9999-01-01
13034,Arunas,Rosen,9999-01-01
13046,Vivian,Stafford,9999-01-01
13047,Atilio,Chelton,9999-01-01
13048,Kerhong,Massonet,9999-01-01
13049,Fan,Naudin,1986-01-08
13052,Aleksandar,Schlenzig,9999-01-01
13054,Samphel,Masamoto,9999-01-01
13062,Xinglin,Baak,2000-05-31
13065,Zine,Schiper,9999-01-01
13067,Wayne,Kornyak,9999-01-01
13073,Utpal,Journel,2001-05-17
13075,Rosella,Morrin,9999-01-01
13076,Deniz,Skafidas,9999-01-01
13084,Domenico,Pagter,9999-01-01
13086,Dzung,Domenig,9999-01-01
13087,Gor,Ranft,1998-07-22
13093,Sajjan,Unno,9999-01-01
13095,Khedija,Cochrane,2000-01-06
13096,Ibibia,Armand,9999-01-01
13103,Srinidhi,Ellozy,9999-01-01
13108,Rance,Matteis,9999-01-01
13110,Maria,Kamble,9999-01-01
13113,Kwun,Landherr,1996-10-07
13124,Quingbo,Garnick,9999-01-01
13126,Parviz,Hennebert,9999-01-01
13133,Guther,Senzako,9999-01-01
13134,Lorien,Chepyzhov,9999-01-01
13140,Shuji,Vidal,9999-01-01
13143,Qingxiang,Ventosa,9999-01-01
13144,Persi,Nollmann,9999-01-01
13146,Haldon,Erie,9999-01-01
13147,Shichao,Ginesta,9999-01-01
13149,Alejandro,Gill,1996-02-20
13150,Mahmut,Stavenow,9999-01-01
13156,Akeel,Millington,9999-01-01
13159,Jingling,Ranst,9999-01-01
13161,Manu,Picci,9999-01-01
13165,Lucian,Benner,9999-01-01
13168,Munir,Stentiford,9999-01-01
13170,Cheong,Bernardeschi,9999-01-01
13171,Anoosh,Birnbaum,9999-01-01
13173,Arve,Horswill,9999-01-01
13175,Yucai,Swick,9999-01-01
13179,Moty,Janocha,9999-01-01
13182,Kokou,Rodite,9999-01-01
13186,Kyoichi,Barbanera,9999-01-01
13189,Yuuichi,Bazzichi,9999-01-01
13192,Rosita,Flowers,9999-01-01
13197,Rosita,Litzler,1995-07-31
13200,Weidon,Pauthner,9999-01-01
13202,Aram,Scharstein,9999-01-01
13203,Phule,Emmart,9999-01-01
13204,Mircea,Pellegrinelli,9999-01-01
13206,Tetsurou,Rullman,9999-01-01
13210,Jianhua,Klassen,9999-01-01
13213,Hein,Billawala,9999-01-01
13216,Stabislas,Weedman,9999-01-01
13221,Premsyl,Famili,1998-10-21
13227,Goncalo,Pell,9999-01-01
13232,Mitchel,Fujisaki,9999-01-01
13233,Alselm,Chvatal,9999-01-01
13235,Taizo,Remmers,9999-01-01
13238,Ebru,Foote,9999-01-01
13240,King,Pileggi,9999-01-01
13243,Fay,Huxford,1999-11-11
13246,Adil,Siepmann,9999-01-01
13248,Keiichiro,Guting,1998-07-22
13249,Oldrich,Rissland,1997-09-24
13250,Zeydy,Schusler,9999-01-01
13252,Morris,Kavvadias,9999-01-01
13260,JoAnna,McDermid,9999-01-01
13261,Martial,Peternell,2000-10-12
13263,Subhash,Zockler,9999-01-01
13272,Arun,Jiang,9999-01-01
13276,Yechiam,Seuren,9999-01-01
13282,Cordelia,Macedo,9999-01-01
13288,Muneo,Broomell,9999-01-01
13290,Stamatina,Karner,9999-01-01
13291,Georg,Stamatiou,9999-01-01
13294,Haldun,Stroustrup,9999-01-01
13299,Guiseppe,Butner,1998-09-13
13302,Mack,Alencar,9999-01-01
13303,Koldo,Rissanen,9999-01-01
13305,Bikash,Herath,1995-01-19
13309,Toshimori,Lipner,9999-01-01
13312,Filipp,Schurmann,9999-01-01
13315,Sakthirel,Stroustrup,9999-01-01
13320,Gino,Bahr,9999-01-01
13321,Rasikan,Portugali,1994-08-05
13329,Ottavia,Rissland,2002-05-30
13332,Nidapan,Pearson,9999-01-01
13333,Yoshinari,Hennebert,9999-01-01
13341,Bodh,Doering,9999-01-01
13342,Georgy,Doering,9999-01-01
13343,Heon,Usery,9999-01-01
13346,Francoise,Zastre,9999-01-01
13347,Lein,Sifakis,9999-01-01
13349,Zeydy,Danner,9999-01-01
13357,Mabry,Llado,9999-01-01
13359,Pragnesh,Kragelund,2001-01-01
13361,Wilmer,Baek,9999-01-01
13368,Kiyokazu,Klassen,9999-01-01
13371,Nakhoon,Riexinger,9999-01-01
13373,Juichirou,Naumovich,9999-01-01
13374,Atreye,Kalefeld,9999-01-01
13378,Rafols,Zhiwei,9999-01-01
13379,Kinh,Engelmann,9999-01-01
13385,Claudi,Buchter,9999-01-01
13386,Khosrow,Sgarro,9999-01-01
13388,Shuji,Cesareni,9999-01-01
13389,Divine,Cmelik,9999-01-01
13390,Nathan,Hutton,9999-01-01
13392,Fumitake,Beidas,9999-01-01
13394,Anneke,Lorys,9999-01-01
13396,Chuanyi,Aumann,9999-01-01
13402,Augustine,Dulli,9999-01-01
13405,Randy,Baba,9999-01-01
13407,Gio,Chenoweth,9999-01-01
13408,Sreekrishna,Lagarias,9999-01-01
13412,Ranga,Erdmenger,9999-01-01
13415,Nathalie,Speer,9999-01-01
13416,Fox,Billawala,9999-01-01
13417,Dipayan,Condotta,9999-01-01
13422,Vishwani,Gerlach,9999-01-01
13427,Sreekrishna,Narwekar,9999-01-01
13436,Mana,Picaronny,1995-12-08
13439,Domenick,Ullian,9999-01-01
13442,Giordano,Miake,9999-01-01
13443,Mayuko,Puppo,9999-01-01
13445,Renee,Dehkordi,9999-01-01
13446,Masato,Tramer,1995-04-18
13451,Gretta,Weiland,9999-01-01
13453,Sugwoo,Lalonde,9999-01-01
13456,Uzi,Erol,9999-01-01
13457,Shooichi,Parfitt,9999-01-01
13458,Feipei,Nivat,9999-01-01
13460,Yinghua,Gips,9999-01-01
13463,Theron,Berstel,9999-01-01
13465,Sasan,Rehfuss,9999-01-01
13467,Zhigen,Katzenelson,9999-01-01
13472,Dzung,Larfeldt,9999-01-01
13475,Kamakshi,Piancastelli,9999-01-01
13479,Youjian,Besselaar,1996-09-17
13493,Uinam,Jullig,9999-01-01
13500,Irene,Erol,9999-01-01
13504,Parto,Mandell,9999-01-01
13505,Chandrasekaran,Hambrick,9999-01-01
13520,Takahiro,Mahnke,9999-01-01
13521,Jaewoo,Tasistro,1991-02-18
13522,Jaewon,Vingron,9999-01-01
13523,Dines,Karunanithi,9999-01-01
13524,Chaoyi,Porotnikoff,9999-01-01
13535,Arunas,Schlenzig,9999-01-01
13539,Cedric,Bala,9999-01-01
13540,Cordelia,Krohn,9999-01-01
13544,Beshir,Sullins,9999-01-01
13546,Aimee,Brookner,9999-01-01
13549,Matk,Koprowski,9999-01-01
13552,Ingmar,Capobianchi,9999-01-01
13554,Divine,Birke,9999-01-01
13560,Sibyl,Jeong,1998-03-12
13567,Sudhanshu,Pietracaprina,2002-04-01
13571,Eben,Passino,9999-01-01
13575,Kazuhiko,Hettesheimer,9999-01-01
13576,Jungsoon,Engberts,9999-01-01
13578,Tadahiko,Christianini,1997-04-13
13586,Abdelwaheb,Klassen,9999-01-01
13591,Jinxi,Poulakidas,9999-01-01
13596,Georg,Marletta,9999-01-01
13598,Subhrajyoti,Barvinok,9999-01-01
13600,Baocai,Babu,9999-01-01
13605,Dmitry,Encarnacion,9999-01-01
13612,Shao,Mansanne,9999-01-01
13617,Prodip,Fioravanti,9999-01-01
13621,Fei,Haddadi,9999-01-01
13622,Tamiya,Juneja,1998-11-13
13624,Zhigen,Yurek,9999-01-01
13629,Dzung,Trelles,9999-01-01
13630,Uzi,Kilgour,1996-04-03
13642,Inderjeet,Luit,9999-01-01
13643,Geoff,Chenney,9999-01-01
13648,Zejun,Lamba,9999-01-01
13651,Stamatina,Plesums,1990-03-31
13653,Kristen,Iivonen,9999-01-01
13660,Ziya,McConalogue,2002-04-28
13662,Tianruo,Zucker,9999-01-01
13670,Moti,Takanami,9999-01-01
13673,Kish,Levasseur,9999-01-01
13680,Denny,Speer,9999-01-01
13683,Zhilian,Vakili,9999-01-01
13684,Elvia,Christ,2002-03-30
13685,Weicheng,Hockney,9999-01-01
13693,Godehard,Merkl,1994-08-09
13697,Shuichi,Weedon,9999-01-01
13698,Domenico,Mitchem,1997-04-20
13704,Vishu,Kumaresan,9999-01-01
13708,Taizo,Bolsens,9999-01-01
13713,Nitsan,Porenta,9999-01-01
13719,Hugh,Porotnikoff,9999-01-01
13721,Sugwoo,Delgrossi,9999-01-01
13727,Vitali,Merey,9999-01-01
13730,Munehiro,Kalorkoti,9999-01-01
13738,Bangqing,Mitchem,9999-01-01
13744,Hisao,Quittner,9999-01-01
13745,Ung,Camurati,9999-01-01
13747,Masaru,Capobianchi,1987-12-10
13758,Subhrajyoti,Sidou,9999-01-01
13762,Fumino,Choobineh,9999-01-01
13766,Tremaine,Heemskerk,9999-01-01
13768,Sedat,Lovengreen,1990-09-18
13769,Yakichi,Trogemann,9999-01-01
13772,Khalil,Klyachko,9999-01-01
13775,Arve,Maierhofer,9999-01-01
13776,Marjo,Brookner,9999-01-01
13786,Takushi,Berendt,9999-01-01
13787,Xiaobin,Sinicrope,9999-01-01
13788,Takahira,Furedi,1997-04-12
13792,Valery,Sury,9999-01-01
13795,Mayuri,Gewali,1988-03-13
13796,Paloma,Thorelli,9999-01-01
13797,Juyoung,Leonhardt,9999-01-01
13798,Khosrow,Tischendorf,9999-01-01
13799,Chriss,Backhouse,9999-01-01
13800,Nikolaus,Gammage,9999-01-01
13801,Shih,Mayerwieser,1999-06-25
13807,Lenore,Itzigehl,1995-05-21
13809,Kiyotoshi,Basagni,9999-01-01
13811,Kien,Azadmanesh,9999-01-01
13815,Guadalupe,Plotkin,9999-01-01
13825,Arlette,Pell,9999-01-01
13831,Yinghua,Rikino,9999-01-01
13832,Hidefumi,Siepmann,1999-05-05
13838,Giao,Stellhorn,9999-01-01
13840,Remco,Demke,1999-12-30
13841,Christophe,Spinelli,9999-01-01
13842,Juichirou,Cichocki,9999-01-01
13846,Guiseppe,Welham,9999-01-01
13847,Dhritiman,Gulik,9999-01-01
13853,Mingsen,Roohalamini,9999-01-01
13856,Xiping,Conta,9999-01-01
13857,Mostafa,Ferriere,9999-01-01
13859,Anoosh,Fujisawa,9999-01-01
13861,Parke,Serna,9999-01-01
13863,Reinhard,Baig,9999-01-01
13870,Theirry,Kirkerud,9999-01-01
13875,Genta,Manders,9999-01-01
13883,Kwangyoen,Barreiro,1991-08-26
13884,Kensei,Swift,9999-01-01
13888,Xuedong,Reghbati,9999-01-01
13894,Ult,Schonegge,9999-01-01
13897,JoAnna,Hardjono,9999-01-01
13899,Mostafa,Crouzet,9999-01-01
13902,Greger,Kilgore,2000-07-16
13904,Youngkon,Cairo,9999-01-01
13909,Szabolcs,Leslie,1995-09-08
13911,Fen,Jansen,9999-01-01
13913,Xinan,Yoshizawa,9999-01-01
13914,Serge,Albarhamtoshy,1989-01-15
13916,Vidya,Wynblatt,2002-01-12
13919,Brewster,Sinicrope,9999-01-01
13922,Jinpo,Langford,9999-01-01
13924,Mary,DasSarma,9999-01-01
13928,Mahmut,Nitta,9999-01-01
13930,Sukumar,Chartres,2000-04-20
13934,Shiv,Bratsberg,9999-01-01
13936,Tsz,Hambrick,9999-01-01
13942,Elzbieta,Esteva,9999-01-01
13943,Maya,Plump,9999-01-01
13944,Takahito,Maierhofer,9999-01-01
13946,Atilio,Sgarro,9999-01-01
13948,Xiaocheng,Hanratty,9999-01-01
13951,Mooi,Genther,9999-01-01
13960,Nechama,Hettesheimer,9999-01-01
13962,Maris,Ghelli,9999-01-01
13966,Boguslaw,Cooman,9999-01-01
13969,Jianwen,Chandrasekhar,9999-01-01
13972,Seongbin,Walston,9999-01-01
13979,Turgut,Highland,1997-12-26
13986,Geraldo,Ramsey,1989-01-19
13987,Huican,Fujisaki,9999-01-01
13990,Deborah,Schapiro,9999-01-01
13992,Ulises,Kenevan,9999-01-01
13993,Troy,Marciano,9999-01-01
13994,Tesuro,Remmele,2000-07-15
13996,Adib,Pews,2000-04-01
13999,Florian,Crouzet,9999-01-01
14001,Mohammad,Wynblatt,9999-01-01
14005,Vojin,Stellhorn,9999-01-01
14011,Katsuo,Peris,9999-01-01
14012,Yishai,Hanratty,9999-01-01
14015,Manibrata,Picaronny,9999-01-01
14024,Naftali,Lukaszewicz,9999-01-01
14030,Guadalupe,Hiroyama,9999-01-01
14031,Joydip,Bashian,9999-01-01
14034,Aloys,Seghrouchni,9999-01-01
14038,Tokuyasu,Plesums,9999-01-01
14039,Ugo,Butterworth,9999-01-01
14041,Shan,DeMori,9999-01-01
14045,Ymte,Alpin,1997-08-12
14049,Becky,Pelz,9999-01-01
14051,Constantijn,Sullins,9999-01-01
14058,Huai,Kobara,9999-01-01
14066,Gennadi,Marrakchi,9999-01-01
14067,Godehard,Trachtenberg,9999-01-01
14074,Toshimori,Wendorf,9999-01-01
14076,Erzsebet,Bratsberg,2002-06-15
14077,Wojceich,Standera,1990-09-14
14084,Deniz,Halloran,9999-01-01
14086,Willard,Syrotiuk,9999-01-01
14088,Mori,Leslie,9999-01-01
14093,Atreye,Ritzmann,9999-01-01
14102,Feixiong,Jording,1991-02-21
14105,Ramachenga,Orlowski,9999-01-01
14107,Xiahua,Rindone,9999-01-01
14109,Vesna,Haldar,2000-01-01
14111,Leszek,Cummings,9999-01-01
14112,Younwoo,McDermid,9999-01-01
14113,Along,Herber,1988-01-24
14118,Kasturi,Anido,9999-01-01
14122,Masato,Erde,9999-01-01
14128,Mountaz,Munck,9999-01-01
14130,Yuuichi,Stroustrup,9999-01-01
14139,Sachin,Conry,1996-12-26
14140,Kiam,Ramamoorthy,9999-01-01
14146,Hauke,Sidou,9999-01-01
14147,Sasan,Rande,9999-01-01
14148,Jungsoon,Hartvigsen,9999-01-01
14150,Yuqun,Akiyama,9999-01-01
14159,Theron,Marrakchi,9999-01-01
14165,Aloke,Cunliffe,9999-01-01
14167,Adas,Hertweck,9999-01-01
14168,Jiann,Denis,9999-01-01
14172,Vasilis,Nitsch,9999-01-01
14182,Abdulla,Encarnacion,9999-01-01
14191,Jiann,Luby,9999-01-01
14197,Adin,Chachaty,2000-12-24
14199,Tomoyuki,Peek,9999-01-01
14200,Masali,Sankaranarayanan,9999-01-01
14209,Masanao,Kusakabe,9999-01-01
14214,True,Swen,9999-01-01
14217,Nimmagadda,Calkin,9999-01-01
14220,Tomofumi,Pargas,9999-01-01
14224,Guther,Conta,1986-10-23
14232,Masali,Bojadziev,9999-01-01
14233,Zijian,Blokdijk,9999-01-01
14234,Alair,Servi,9999-01-01
14236,Xuedong,Angiulli,9999-01-01
14237,Abdulla,Gerlach,9999-01-01
14241,Zhonghui,Ranze,9999-01-01
14242,Sudhanshu,Benaini,9999-01-01
14244,Mahmut,Mullainathan,9999-01-01
14245,Boalin,Byoun,9999-01-01
14246,Subhada,Piazza,9999-01-01
14248,Mark,Alblas,9999-01-01
14251,Ingemar,Werthner,9999-01-01
14252,Weiyi,Fargier,9999-01-01
14253,Mart,Mattern,9999-01-01
14254,Chikara,Narahara,1996-11-14
14256,Gino,Ferriere,1995-05-31
14257,Kwok,Massonet,9999-01-01
14259,Aleksandar,Kisuki,9999-01-01
14273,Atreye,Benveniste,9999-01-01
14275,Tristan,Aseltine,2000-11-17
14277,Xiong,Gente,9999-01-01
14279,Nevin,Schaaf,1997-09-23
14281,Hidekazu,Stavenow,9999-01-01
14285,Deborah,Peck,9999-01-01
14287,Masali,Highland,1999-11-10
14289,Paraskevi,Gist,2001-05-09
14290,Miyeon,Olivero,9999-01-01
14292,Susanna,Vigier,9999-01-01
14293,Qunsheng,Middleton,1990-09-12
14298,Chriss,Granlund,9999-01-01
14302,Rosita,Comellas,9999-01-01
14310,Marlo,Leuchs,9999-01-01
14320,Sreenivas,Schaar,9999-01-01
14321,Shugo,Falby,9999-01-01
14322,Shem,Kakkad,9999-01-01
14323,Golgen,Leslie,9999-01-01
14326,Iara,Speckmann,9999-01-01
14327,Jianwen,Leaver,9999-01-01
14329,Nikolaus,Bakhtari,9999-01-01
14330,Felicidad,Brizzi,9999-01-01
14331,Susumu,Plessier,9999-01-01
14332,Wilmer,Nitto,9999-01-01
14335,Mark,Fraisse,9999-01-01
14340,Vitaly,Wixon,9999-01-01
14342,Hairong,Iacovou,9999-01-01
14344,Otilia,Buescher,9999-01-01
14345,Barry,Ramsey,1990-07-15
14354,Mong,Bojadziev,9999-01-01
14359,Henk,Leslie,1999-09-25
14360,Janche,Erbe,9999-01-01
14364,Remzi,Lund,9999-01-01
14369,Hiroyasu,Cardazo,9999-01-01
14370,Heon,Perl,9999-01-01
14372,Saniya,Srimani,9999-01-01
14380,Shigeu,Heemskerk,1997-01-20
14382,Zhigen,Sichman,9999-01-01
14384,Tomofumi,Holburn,9999-01-01
14385,Chanjung,Vendrig,9999-01-01
14388,Arch,Remmers,9999-01-01
14394,Kinh,Zaumen,9999-01-01
14395,Berni,Brizzi,2000-12-09
14398,Kristinn,Parascandalo,9999-01-01
14406,Tsutomu,Tanemo,9999-01-01
14411,Hiroyasu,Validov,9999-01-01
14418,Chriss,Kadhim,9999-01-01
14422,Toshimo,Gadepally,9999-01-01
14424,Chikako,Isard,9999-01-01
14434,Elvis,Maginnis,9999-01-01
